GO_ID,n_genes,n_edges,density,n_components,largest_component,avg_degree,clustering,is_clique
GO_0004338_F_glucan_exo-1_3-beta-glucosidase_activity,5,8,0.8,1,5,3.2,0.8666666666666666,False
GO_0007033_P_vacuole_organization,6,3,0.2,3,2,1.0,0.0,False
GO_0050567_F_glutaminyl-tRNA_synthase_glutamine-hydrolyzing_activity,3,3,1.0,1,3,2.0,1.0,True
GO_0140098_F_catalytic_activity_acting_on_RNA,4,2,0.3333333333333333,2,2,1.0,0.0,False
GO_0005658_C_alpha_DNA_polymerase_primase_complex,2,1,1.0,1,2,1.0,0.0,True
GO_0042276_P_error-prone_translesion_synthesis,7,11,0.5238095238095238,2,5,3.142857142857143,0.7142857142857143,False
GO_0005945_C_6-phosphofructokinase_complex,2,1,1.0,1,2,1.0,0.0,True
GO_0003680_F_minor_groove_of_adenine-thymine-rich_DNA_binding,4,2,0.3333333333333333,2,2,1.0,0.0,False
GO_0031640_P_killing_of_cells_of_another_organism,4,3,0.5,1,4,1.5,0.0,False
GO_0010458_P_exit_from_mitosis,6,8,0.5333333333333333,1,6,2.6666666666666665,0.5555555555555555,False
GO_1902208_P_regulation_of_bacterial-type_flagellum_assembly,2,1,1.0,1,2,1.0,0.0,True
GO_0005851_C_eukaryotic_translation_initiation_factor_2B_complex,5,10,1.0,1,5,4.0,1.0,True
GO_0016705_F_oxidoreductase_activity_acting_on_paired_donors_with_incorporation_or_reduction_of_molecular_oxygen,2,1,1.0,1,2,1.0,0.0,True
GO_0005525_F_GTP_binding,99,290,0.059781488352916926,3,63,5.858585858585859,0.4298950208041116,False
GO_0006281_P_DNA_repair,78,339,0.11288711288711288,4,42,8.692307692307692,0.6318471250508643,False
GO_0000791_C_euchromatin,4,2,0.3333333333333333,2,2,1.0,0.0,False
GO_0042277_F_peptide_binding,4,4,0.6666666666666666,1,4,2.0,0.5833333333333333,False
GO_0004708_F_MAP_kinase_kinase_activity,3,3,1.0,1,3,2.0,1.0,True
GO_0050821_P_protein_stabilization,7,5,0.23809523809523808,3,3,1.4285714285714286,0.42857142857142855,False
GO_0043139_F_5_-3_DNA_helicase_activity,4,2,0.3333333333333333,2,2,1.0,0.0,False
GO_0004794_F_threonine_deaminase_activity,5,4,0.4,2,3,1.6,0.6,False
GO_0004768_F_stearoyl-CoA_9-desaturase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0090338_P_positive_regulation_of_formin-nucleated_actin_cable_assembly,2,1,1.0,1,2,1.0,0.0,True
GO_0097266_F_phenylacetyl-CoA_1_2-epoxidase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0005385_F_zinc_ion_transmembrane_transporter_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0070006_F_metalloaminopeptidase_activity,6,6,0.4,2,4,2.0,0.5555555555555555,False
GO_0007323_P_peptide_pheromone_maturation,2,1,1.0,1,2,1.0,0.0,True
GO_0051123_P_RNA_polymerase_II_preinitiation_complex_assembly,10,25,0.5555555555555556,1,10,5.0,0.660952380952381,False
GO_0019808_F_polyamine_binding,2,1,1.0,1,2,1.0,0.0,True
GO_0048476_C_Holliday_junction_resolvase_complex,3,3,1.0,1,3,2.0,1.0,True
GO_0000271_P_polysaccharide_biosynthetic_process,7,7,0.3333333333333333,2,4,2.0,0.761904761904762,False
GO_0004084_F_branched-chain-amino-acid_transaminase_activity,4,2,0.3333333333333333,2,2,1.0,0.0,False
GO_0051603_P_proteolysis_involved_in_protein_catabolic_process,9,11,0.3055555555555556,2,7,2.4444444444444446,0.5444444444444445,False
GO_1902975_P_mitotic_DNA_replication_initiation,7,21,1.0,1,7,6.0,1.0,True
GO_0045943_P_positive_regulation_of_transcription_by_RNA_polymerase_I,2,1,1.0,1,2,1.0,0.0,True
GO_0140671_C_ADA_complex,3,3,1.0,1,3,2.0,1.0,True
GO_0043190_C_ATP-binding_cassette_ABC_transporter_complex,44,154,0.16279069767441862,2,42,7.0,0.5594445958082322,False
GO_0030904_C_retromer_complex,2,1,1.0,1,2,1.0,0.0,True
GO_0000165_P_MAPK_cascade,6,13,0.8666666666666667,1,6,4.333333333333333,0.9,False
GO_0042834_F_peptidoglycan_binding,6,9,0.6,1,6,3.0,0.6777777777777777,False
GO_0071257_P_cellular_response_to_electrical_stimulus,2,1,1.0,1,2,1.0,0.0,True
GO_0140420_P_heme_import_into_cell,2,1,1.0,1,2,1.0,0.0,True
GO_0004190_F_aspartic-type_endopeptidase_activity,7,4,0.19047619047619047,3,3,1.1428571428571428,0.0,False
GO_0006782_P_protoporphyrinogen_IX_biosynthetic_process,16,43,0.35833333333333334,2,11,5.375,0.8260912698412699,False
GO_0010008_C_endosome_membrane,11,16,0.2909090909090909,2,9,2.909090909090909,0.5411255411255411,False
GO_0004089_F_carbonate_dehydratase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0006508_P_proteolysis,125,332,0.04283870967741935,7,102,5.312,0.4041761343575585,False
GO_0030619_F_U1_snRNA_binding,2,1,1.0,1,2,1.0,0.0,True
GO_0006018_P_2-deoxyribose_1-phosphate_catabolic_process,2,1,1.0,1,2,1.0,0.0,True
GO_0044409_P_symbiont_entry_into_host,11,27,0.4909090909090909,1,11,4.909090909090909,0.6433621933621934,False
GO_0004450_F_isocitrate_dehydrogenase_NADP_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0032889_P_regulation_of_vacuole_fusion_non-autophagic,5,4,0.4,2,3,1.6,0.6,False
GO_0032258_P_cytoplasm_to_vacuole_targeting_by_the_Cvt_pathway,8,10,0.35714285714285715,1,8,2.5,0.22916666666666666,False
GO_0033314_P_mitotic_DNA_replication_checkpoint_signaling,8,17,0.6071428571428571,1,8,4.25,0.7386904761904762,False
GO_0031120_P_snRNA_pseudouridine_synthesis,2,1,1.0,1,2,1.0,0.0,True
GO_0040029_P_epigenetic_regulation_of_gene_expression,2,1,1.0,1,2,1.0,0.0,True
GO_0016765_F_transferase_activity_transferring_alkyl_or_aryl_other_than_methyl_groups,2,1,1.0,1,2,1.0,0.0,True
GO_0006811_P_monoatomic_ion_transport,6,11,0.7333333333333333,1,6,3.6666666666666665,0.7666666666666666,False
GO_0000049_F_tRNA_binding,56,253,0.16428571428571428,3,42,9.035714285714286,0.6346966892204068,False
GO_1904263_P_positive_regulation_of_TORC1_signaling,3,3,1.0,1,3,2.0,1.0,True
GO_0090443_C_FAR_SIN_STRIPAK_complex,2,1,1.0,1,2,1.0,0.0,True
GO_0006896_P_Golgi_to_vacuole_transport,11,18,0.32727272727272727,1,11,3.272727272727273,0.6787878787878788,False
GO_0006108_P_malate_metabolic_process,11,20,0.36363636363636365,2,6,3.6363636363636362,0.6969696969696969,False
GO_0008131_F_primary_methylamine_oxidase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0017038_P_protein_import,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0003676_F_nucleic_acid_binding,31,45,0.0967741935483871,5,23,2.903225806451613,0.24408602150537634,False
GO_0043539_F_protein_serine_threonine_kinase_activator_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0006384_P_transcription_initiation_at_RNA_polymerase_III_promoter,6,15,1.0,1,6,5.0,1.0,True
GO_0042781_F_3_-tRNA_processing_endoribonuclease_activity,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0043798_F_glycerate_2-kinase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0003677_F_DNA_binding,395,2022,0.025984707318640363,8,288,10.237974683544303,0.38421700941815273,False
GO_0005834_C_heterotrimeric_G-protein_complex,4,6,1.0,1,4,3.0,1.0,True
GO_0070478_P_nuclear-transcribed_mRNA_catabolic_process_3_-5_exonucleolytic_nonsense-mediated_decay,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0006307_P_DNA_alkylation_repair,3,3,1.0,1,3,2.0,1.0,True
GO_0003906_F_DNA-_apurinic_or_apyrimidinic_site_endonuclease_activity,8,10,0.35714285714285715,2,4,2.5,0.7916666666666666,False
GO_0015293_F_symporter_activity,9,5,0.1388888888888889,4,3,1.1111111111111112,0.0,False
GO_0003884_F_D-amino-acid_oxidase_activity,3,3,1.0,1,3,2.0,1.0,True
GO_0006086_P_pyruvate_decarboxylation_to_acetyl-CoA,4,6,1.0,1,4,3.0,1.0,True
GO_0030435_P_sporulation_resulting_in_formation_of_a_cellular_spore,50,193,0.15755102040816327,2,48,7.72,0.6470711974046205,False
GO_0042307_P_positive_regulation_of_protein_import_into_nucleus,2,1,1.0,1,2,1.0,0.0,True
GO_0000150_F_DNA_strand_exchange_activity,5,4,0.4,2,3,1.6,0.6,False
GO_0003955_F_NAD_P_H_dehydrogenase_quinone_activity,8,6,0.21428571428571427,3,3,1.5,0.375,False
GO_0006033_P_chitin_localization,2,1,1.0,1,2,1.0,0.0,True
GO_0019427_P_acetyl-CoA_biosynthetic_process_from_acetate,2,1,1.0,1,2,1.0,0.0,True
GO_0000727_P_double-strand_break_repair_via_break-induced_replication,12,55,0.8333333333333334,1,12,9.166666666666666,0.9444444444444445,False
GO_0004355_F_glutamate_synthase_NADPH_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0070402_F_NADPH_binding,2,1,1.0,1,2,1.0,0.0,True
GO_0042026_P_protein_refolding,20,77,0.4052631578947368,2,14,7.7,0.831969696969697,False
GO_2000232_P_regulation_of_rRNA_processing,2,1,1.0,1,2,1.0,0.0,True
GO_0032968_P_positive_regulation_of_transcription_elongation_by_RNA_polymerase_II,15,21,0.2,2,10,2.8,0.4711111111111111,False
GO_0045337_P_farnesyl_diphosphate_biosynthetic_process,2,1,1.0,1,2,1.0,0.0,True
GO_0050380_F_undecaprenyl-diphosphatase_activity,5,4,0.4,2,3,1.6,0.6,False
GO_0042626_F_ATPase-coupled_transmembrane_transporter_activity,10,10,0.2222222222222222,3,5,2.0,0.6,False
GO_0052553_P_symbiont-mediated_perturbation_of_host_immune_response,15,39,0.37142857142857144,1,15,5.2,0.614021164021164,False
GO_0034626_P_fatty_acid_elongation_polyunsaturated_fatty_acid,2,1,1.0,1,2,1.0,0.0,True
GO_0004180_F_carboxypeptidase_activity,7,5,0.23809523809523808,3,3,1.4285714285714286,0.42857142857142855,False
GO_0015721_P_bile_acid_and_bile_salt_transport,6,15,1.0,1,6,5.0,1.0,True
GO_0030445_C_yeast-form_cell_wall,46,191,0.18454106280193236,1,46,8.304347826086957,0.5896032806501914,False
GO_0008622_C_epsilon_DNA_polymerase_complex,3,3,1.0,1,3,2.0,1.0,True
GO_0006487_P_protein_N-linked_glycosylation,22,59,0.2554112554112554,2,20,5.363636363636363,0.5498556998556998,False
GO_0007266_P_Rho_protein_signal_transduction,3,3,1.0,1,3,2.0,1.0,True
GO_0019284_P_L-methionine_salvage_from_S-adenosylmethionine,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0005840_C_ribosome,58,418,0.25287356321839083,2,42,14.413793103448276,0.7508575968369506,False
GO_0006015_P_5-phosphoribose_1-diphosphate_biosynthetic_process,2,1,1.0,1,2,1.0,0.0,True
GO_0000506_C_glycosylphosphatidylinositol-N-acetylglucosaminyltransferase_GPI-GnT_complex,2,1,1.0,1,2,1.0,0.0,True
GO_0043328_P_protein_transport_to_vacuole_involved_in_ubiquitin-dependent_protein_catabolic_process_via_the_multivesicular_body_sorting_pathway,14,50,0.5494505494505495,1,14,7.142857142857143,0.6984126984126984,False
GO_0010499_P_proteasomal_ubiquitin-independent_protein_catabolic_process,12,66,1.0,1,12,11.0,1.0,True
GO_0016042_P_lipid_catabolic_process,4,2,0.3333333333333333,2,2,1.0,0.0,False
GO_0031560_C_cellular_bud_neck_polarisome,2,1,1.0,1,2,1.0,0.0,True
GO_0046914_F_transition_metal_ion_binding,2,1,1.0,1,2,1.0,0.0,True
GO_0019774_C_proteasome_core_complex_beta-subunit_complex,4,6,1.0,1,4,3.0,1.0,True
GO_1904669_P_ATP_export,4,6,1.0,1,4,3.0,1.0,True
GO_0003872_F_6-phosphofructokinase_activity,4,2,0.3333333333333333,2,2,1.0,0.0,False
GO_0048869_P_cellular_developmental_process,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0003993_F_acid_phosphatase_activity,4,5,0.8333333333333334,1,4,2.5,0.8333333333333333,False
GO_0006986_P_response_to_unfolded_protein,2,1,1.0,1,2,1.0,0.0,True
GO_0042148_P_DNA_strand_invasion,3,3,1.0,1,3,2.0,1.0,True
GO_0106408_F_diadenylate_cyclase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0009982_F_pseudouridine_synthase_activity,6,3,0.2,3,2,1.0,0.0,False
GO_0000480_P_endonucleolytic_cleavage_in_5_-ETS_of_tricistronic_rRNA_transcript_SSU-rRNA_5.8S_rRNA_LSU-rRNA_,13,73,0.9358974358974359,1,13,11.23076923076923,0.959207459207459,False
GO_0000379_P_tRNA-type_intron_splice_site_recognition_and_cleavage,2,1,1.0,1,2,1.0,0.0,True
GO_0009251_P_glucan_catabolic_process,4,6,1.0,1,4,3.0,1.0,True
GO_0004672_F_protein_kinase_activity,21,52,0.24761904761904763,1,21,4.9523809523809526,0.5770102912960055,False
GO_0010484_F_histone_H3_acetyltransferase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0004333_F_fumarate_hydratase_activity,4,2,0.3333333333333333,2,2,1.0,0.0,False
GO_0008519_F_ammonium_channel_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0005933_C_cellular_bud,7,5,0.23809523809523808,3,3,1.4285714285714286,0.42857142857142855,False
GO_0007114_P_cell_budding,2,1,1.0,1,2,1.0,0.0,True
GO_0006265_P_DNA_topological_change,15,23,0.21904761904761905,3,6,3.066666666666667,0.5555555555555556,False
GO_0006364_P_rRNA_processing,40,106,0.1358974358974359,3,29,5.3,0.4531601731601732,False
GO_0043952_P_protein_transport_by_the_Sec_complex,7,19,0.9047619047619048,1,7,5.428571428571429,0.9238095238095239,False
GO_0009097_P_isoleucine_biosynthetic_process,19,65,0.38011695906432746,2,14,6.842105263157895,0.8861168071694387,False
GO_0009032_F_thymidine_phosphorylase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0046306_P_alkanesulfonate_catabolic_process,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0009267_P_cellular_response_to_starvation,171,457,0.031441348469212246,3,164,5.345029239766082,0.32614292654078664,False
GO_0030976_F_thiamine_pyrophosphate_binding,13,13,0.16666666666666666,3,9,2.0,0.33076923076923076,False
GO_0019740_P_nitrogen_utilization,8,16,0.5714285714285714,2,6,4.0,0.75,False
GO_0003729_F_mRNA_binding,44,78,0.0824524312896406,4,32,3.5454545454545454,0.41674045651318375,False
GO_0034628_P_de_novo_NAD_biosynthetic_process_from_L-aspartate,2,1,1.0,1,2,1.0,0.0,True
GO_0051213_F_dioxygenase_activity,6,6,0.4,2,4,2.0,0.5555555555555555,False
GO_0009052_P_pentose-phosphate_shunt_non-oxidative_branch,6,3,0.2,3,2,1.0,0.0,False
GO_0030897_C_HOPS_complex,5,9,0.9,1,5,3.6,0.9,False
GO_0004691_F_cAMP-dependent_protein_kinase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0004594_F_pantothenate_kinase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0030892_C_mitotic_cohesin_complex,3,3,1.0,1,3,2.0,1.0,True
GO_0043111_P_replication_fork_arrest,2,1,1.0,1,2,1.0,0.0,True
GO_0006368_P_transcription_elongation_by_RNA_polymerase_II,14,58,0.6373626373626373,1,14,8.285714285714286,0.8176767676767678,False
GO_0034473_P_U1_snRNA_3_-end_processing,2,1,1.0,1,2,1.0,0.0,True
GO_0036435_F_K48-linked_polyubiquitin_modification-dependent_protein_binding,4,5,0.8333333333333334,1,4,2.5,0.8333333333333333,False
GO_0008654_P_phospholipid_biosynthetic_process,9,9,0.25,3,5,2.0,0.4259259259259259,False
GO_0031902_C_late_endosome_membrane,2,1,1.0,1,2,1.0,0.0,True
GO_0019512_P_lactose_catabolic_process_via_tagatose-6-phosphate,3,3,1.0,1,3,2.0,1.0,True
GO_0033554_P_cellular_response_to_stress,18,13,0.08496732026143791,5,8,1.4444444444444444,0.0,False
GO_0006799_P_polyphosphate_biosynthetic_process,2,1,1.0,1,2,1.0,0.0,True
GO_0006390_P_mitochondrial_transcription,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0004129_F_cytochrome-c_oxidase_activity,14,25,0.27472527472527475,3,6,3.5714285714285716,0.9333333333333333,False
GO_0006882_P_intracellular_zinc_ion_homeostasis,2,1,1.0,1,2,1.0,0.0,True
GO_0102039_F_NADH-dependent_peroxiredoxin_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0017087_C_mitochondrial_processing_peptidase_complex,2,1,1.0,1,2,1.0,0.0,True
GO_0042355_P_L-fucose_catabolic_process,3,3,1.0,1,3,2.0,1.0,True
GO_0071276_P_cellular_response_to_cadmium_ion,4,3,0.5,1,4,1.5,0.0,False
GO_0004474_F_malate_synthase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0008540_C_proteasome_regulatory_particle_base_subcomplex,9,36,1.0,1,9,8.0,1.0,True
GO_0009263_P_deoxyribonucleotide_biosynthetic_process,11,17,0.3090909090909091,2,6,3.090909090909091,0.6969696969696969,False
GO_0019316_P_D-allose_catabolic_process,2,1,1.0,1,2,1.0,0.0,True
GO_0009423_P_chorismate_biosynthetic_process,15,64,0.6095238095238096,2,12,8.533333333333333,0.9636363636363636,False
GO_0008478_F_pyridoxal_kinase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0043590_C_bacterial_nucleoid,4,5,0.8333333333333334,1,4,2.5,0.8333333333333333,False
GO_0000027_P_ribosomal_large_subunit_assembly,12,20,0.30303030303030304,2,9,3.3333333333333335,0.6861111111111112,False
GO_0006537_P_glutamate_biosynthetic_process,8,10,0.35714285714285715,2,5,2.5,0.8125,False
GO_1901987_P_regulation_of_cell_cycle_phase_transition,2,1,1.0,1,2,1.0,0.0,True
GO_0032991_C_protein-containing_complex,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0006616_P_SRP-dependent_cotranslational_protein_targeting_to_membrane_translocation,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0034335_F_DNA_negative_supercoiling_activity,4,5,0.8333333333333334,1,4,2.5,0.8333333333333333,False
GO_0033795_F_betaine_reductase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0005854_C_nascent_polypeptide-associated_complex,2,1,1.0,1,2,1.0,0.0,True
GO_0004100_F_chitin_synthase_activity,4,3,0.5,1,4,1.5,0.0,False
GO_0033309_C_SBF_transcription_complex,3,3,1.0,1,3,2.0,1.0,True
GO_0000993_F_RNA_polymerase_II_complex_binding,2,1,1.0,1,2,1.0,0.0,True
GO_0007189_P_adenylate_cyclase-activating_G_protein-coupled_receptor_signaling_pathway,5,10,1.0,1,5,4.0,1.0,True
GO_0009062_P_fatty_acid_catabolic_process,6,4,0.26666666666666666,2,4,1.3333333333333333,0.0,False
GO_0034044_C_exomer_complex,3,3,1.0,1,3,2.0,1.0,True
GO_0006626_P_protein_targeting_to_mitochondrion,4,4,0.6666666666666666,1,4,2.0,0.5833333333333334,False
GO_0061513_F_glucose_6-phosphate_phosphate_antiporter_activity,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0019634_P_organic_phosphonate_metabolic_process,4,5,0.8333333333333334,1,4,2.5,0.8333333333333333,False
GO_0042758_P_long-chain_fatty_acid_catabolic_process,2,1,1.0,1,2,1.0,0.0,True
GO_0008655_P_pyrimidine-containing_compound_salvage,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0042123_F_glucanosyltransferase_activity,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0006605_P_protein_targeting,7,15,0.7142857142857143,1,7,4.285714285714286,0.8571428571428571,False
GO_0043708_P_cell_adhesion_involved_in_biofilm_formation,4,2,0.3333333333333333,2,2,1.0,0.0,False
GO_0036503_P_ERAD_pathway,5,4,0.4,2,3,1.6,0.6,False
GO_0010997_F_anaphase-promoting_complex_binding,2,1,1.0,1,2,1.0,0.0,True
GO_0031522_C_cell_envelope_Sec_protein_transport_complex,2,1,1.0,1,2,1.0,0.0,True
GO_0032787_P_monocarboxylic_acid_metabolic_process,2,1,1.0,1,2,1.0,0.0,True
GO_0006465_P_signal_peptide_processing,8,8,0.2857142857142857,3,4,2.0,0.5,False
GO_0031160_C_spore_wall,2,1,1.0,1,2,1.0,0.0,True
GO_0030151_F_molybdenum_ion_binding,9,14,0.3888888888888889,1,9,3.111111111111111,0.6074074074074074,False
GO_1990277_P_parasexual_reproduction_with_cellular_fusion,7,14,0.6666666666666666,1,7,4.0,0.7333333333333334,False
GO_0015903_P_fluconazole_transport,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0060962_P_regulation_of_ribosomal_protein_gene_transcription_by_RNA_polymerase_II,6,7,0.4666666666666667,2,4,2.3333333333333335,0.6666666666666666,False
GO_0045002_P_double-strand_break_repair_via_single-strand_annealing,2,1,1.0,1,2,1.0,0.0,True
GO_0031593_F_polyubiquitin_modification-dependent_protein_binding,4,6,1.0,1,4,3.0,1.0,True
GO_0004402_F_histone_acetyltransferase_activity,5,7,0.7,1,5,2.8,0.7666666666666666,False
GO_0006891_P_intra-Golgi_vesicle-mediated_transport,8,24,0.8571428571428571,1,8,6.0,0.8952380952380952,False
GO_1902977_P_mitotic_DNA_replication_preinitiation_complex_assembly,2,1,1.0,1,2,1.0,0.0,True
GO_0070550_P_rDNA_chromatin_condensation,3,3,1.0,1,3,2.0,1.0,True
GO_0046961_F_proton-transporting_ATPase_activity_rotational_mechanism,19,89,0.52046783625731,3,14,9.368421052631579,0.8582995951417005,False
GO_0005885_C_Arp2_3_protein_complex,7,21,1.0,1,7,6.0,1.0,True
GO_0046417_P_chorismate_metabolic_process,4,2,0.3333333333333333,2,2,1.0,0.0,False
GO_0016209_F_antioxidant_activity,2,1,1.0,1,2,1.0,0.0,True
GO_1990528_C_Rvs161p-Rvs167p_complex,3,3,1.0,1,3,2.0,1.0,True
GO_1990204_C_oxidoreductase_complex,2,1,1.0,1,2,1.0,0.0,True
GO_0000387_P_spliceosomal_snRNP_assembly,2,1,1.0,1,2,1.0,0.0,True
GO_1990103_C_DnaA-HU_complex,2,1,1.0,1,2,1.0,0.0,True
GO_0000110_C_nucleotide-excision_repair_factor_1_complex,3,3,1.0,1,3,2.0,1.0,True
GO_0046695_C_SLIK_SAGA-like_complex,5,10,1.0,1,5,4.0,1.0,True
GO_1900743_P_positive_regulation_of_filamentous_growth_of_a_population_of_unicellular_organisms_in_response_to_pH,6,9,0.6,1,6,3.0,0.6388888888888888,False
GO_0016410_F_N-acyltransferase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0003824_F_catalytic_activity,7,4,0.19047619047619047,3,3,1.1428571428571428,0.0,False
GO_0090114_P_COPII-coated_vesicle_budding,2,1,1.0,1,2,1.0,0.0,True
GO_0051085_P_chaperone_cofactor-dependent_protein_refolding,4,4,0.6666666666666666,1,4,2.0,0.5833333333333333,False
GO_0000775_C_chromosome_centromeric_region,10,8,0.17777777777777778,3,6,1.6,0.2166666666666667,False
GO_0006267_P_pre-replicative_complex_assembly_involved_in_nuclear_cell_cycle_DNA_replication,6,15,1.0,1,6,5.0,1.0,True
GO_0005688_C_U6_snRNP,3,3,1.0,1,3,2.0,1.0,True
GO_0015677_P_copper_ion_import,9,18,0.5,1,9,4.0,0.574074074074074,False
GO_0008815_F_citrate_pro-3S_-lyase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0031491_F_nucleosome_binding,3,3,1.0,1,3,2.0,1.0,True
GO_0004792_F_thiosulfate-cyanide_sulfurtransferase_activity,5,5,0.5,1,5,2.0,0.3333333333333333,False
GO_1903833_P_positive_regulation_of_cellular_response_to_amino_acid_starvation,5,4,0.4,2,3,1.6,0.6,False
GO_0006338_P_chromatin_remodeling,20,68,0.35789473684210527,1,20,6.8,0.707020202020202,False
GO_0043365_F_formate-C-acetyltransferase_-activating_enzyme_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0015421_F_ABC-type_oligopeptide_transporter_activity,6,3,0.2,3,2,1.0,0.0,False
GO_0046930_C_pore_complex,13,48,0.6153846153846154,2,11,7.384615384615385,0.8188034188034188,False
GO_0071013_C_catalytic_step_2_spliceosome,9,25,0.6944444444444444,1,9,5.555555555555555,0.8029100529100529,False
GO_0000145_C_exocyst,9,36,1.0,1,9,8.0,1.0,True
GO_0007155_P_cell_adhesion,40,84,0.1076923076923077,4,33,4.2,0.37853535353535356,False
GO_0016747_F_acyltransferase_activity_transferring_groups_other_than_amino-acyl_groups,14,10,0.10989010989010989,5,4,1.4285714285714286,0.16666666666666666,False
GO_0034455_C_t-UTP_complex,2,1,1.0,1,2,1.0,0.0,True
GO_0030527_F_structural_constituent_of_chromatin,13,34,0.4358974358974359,2,7,5.230769230769231,0.9435897435897437,False
GO_0030163_P_protein_catabolic_process,5,4,0.4,1,5,1.6,0.0,False
